Organizations Count,Followers,Repositories Count,Projects Count,Stars,Forks,Languages Count,Repositories for 3 Languages,Registered Days,Contributions,Level
0.0,0.0,0.23333333333333334,0.0,0.0,0.0,0.04918032786885246,0.1111111111111111,0.04652146331148235,0.004132231404958678,1
0.0,0.0,0.2,0.0,0.0,0.0,0.13114754098360656,0.09259259259259259,0.20427151617678155,0.006319883325230919,1
0.0,0.03333333333333333,0.3333333333333333,0.0,0.008333333333333333,0.0,0.21311475409836067,0.2037037037037037,0.40558257559737787,0.0,1
0.0,0.0,0.5,0.0,0.0,0.0,0.21311475409836067,0.2222222222222222,0.2110382744766335,0.011667476908118618,1
0.0,0.16666666666666666,0.6333333333333333,0.0,0.14166666666666666,0.16666666666666666,0.21311475409836067,0.35185185185185186,0.2685557200253753,0.08993680116674768,1
1.0,0.6333333333333333,1.0,0.0,0.09166666666666666,0.1111111111111111,0.5409836065573771,0.48148148148148145,0.25396489744131956,1.0,1
0.0,0.06666666666666667,0.5666666666666667,0.0,0.0,0.0,0.14754098360655737,0.37037037037037035,0.29308521886233874,0.012882839086047641,1
0.0,0.0,0.4,0.0,0.0,0.0,0.26229508196721313,0.18518518518518517,0.14210192429689153,0.03986387943607195,1
0.0,0.03333333333333333,0.4666666666666667,0.0,0.008333333333333333,0.0,0.26229508196721313,0.2037037037037037,0.21336434764220766,0.01871657754010695,1
0.0,0.0,0.36666666666666664,0.0,0.0,0.0,0.13114754098360656,0.2037037037037037,0.3038697399027278,0.0,1
0.0,0.03333333333333333,0.4666666666666667,0.0,0.008333333333333333,0.0,0.26229508196721313,0.2037037037037037,0.21336434764220766,0.01871657754010695,1
0.0,0.03333333333333333,0.4666666666666667,1.0,0.05,0.2222222222222222,0.27868852459016397,0.16666666666666666,0.30429266229646856,0.01798736023334954,1
0.0,0.0,0.36666666666666664,0.0,0.0,0.05555555555555555,0.14754098360655737,0.2962962962962963,0.1423133854937619,0.04861448711716091,1
0.0,0.0,0.36666666666666664,0.0,0.0,0.1111111111111111,0.0819672131147541,0.24074074074074073,0.258194121378727,0.00802139037433155,1
0.0,0.0,0.4666666666666667,0.0,0.025,0.0,0.18032786885245902,0.14814814814814814,0.3713258617043772,0.002187651920272241,1
