Organizations Count,Followers,Repositories Count,Projects Count,Stars,Forks,Languages Count,Repositories for 3 Languages,Registered Days,Contributions,Level
0.0,0.22767600138774088,0.9507444595562426,0.0,0.03129382080689272,1.0,0.43537821618194555,0.13474726530738,0.4498962303538858,0.0,2
0.01,0.1670881374828349,0.526072712258946,0.0,0.010364673416008344,0.9252007736759265,0.2610269919000612,0.31551927107346955,0.08712856941445304,0.023549875080741994,2
0.0,0.17222803890880997,0.5450482924704314,0.0,0.03765749044074261,0.08380265467194892,0.16901228470395538,0.3092732123389298,0.18010189938604287,0.027932065833720855,2
0.02,0.18990511361125373,0.19610279538552072,0.0,0.0,0.9435244275995387,0.39536894187737137,0.3330250504618371,0.12587992678091342,0.061408166687561605,2
0.01,0.11756465546310309,0.9250163295017597,0.0,0.0,0.9424405527230519,0.4590163934426229,0.653676116572761,0.36962269044705365,0.024353840956953025,2
0.0,0.13338882279071,0.8092410111885353,0.0,0.0,0.7083692025609838,0.19972694010809652,0.732233967484933,0.40801908653564545,0.0,2
0.0,0.2659560008875825,1.0,0.0,0.0,0.0330979022314844,0.4590163934426229,0.026180809814032813,0.2417208983072067,0.19680463901791334,2
0.17,0.6121347120743948,0.278860238201325,0.0,0.0,0.20420803672094873,0.29426033469292256,0.4099808978199812,0.2833808761973869,0.1827863938420145,2
0.0,0.22420805892435275,0.9978165756979716,0.0,0.0,0.236879640397511,0.03672432939033213,0.6638227939409482,0.3160874954036102,0.0,2
0.0,0.1473164932995646,0.7516543470917257,0.0,0.0,0.48863969909401433,0.4590163934426229,0.25290916541766095,0.47424551041240093,0.006111843828716851,2
0.0,0.20067007204119694,0.9845203058859215,0.0,0.006298927399731438,0.8237049096466542,0.108269444254262,0.662364637718541,0.29885220716601607,0.16770896319362744,2
0.0,0.5939677099785148,0.9389362589058374,0.0,0.0,0.1178536609012108,0.40389276695483955,0.29744582763632765,0.374923137759211,0.1327418923632806,2
0.11,0.11945946307481398,0.7129734996809108,0.0,0.07202165454532702,0.20198765336596577,0.22247006279892925,0.8796418693918779,0.18221665915437613,0.36622874653309617,2
0.0,0.1514792354989528,0.7229876753308745,0.0,0.0,0.07819771628161284,0.31878264007922524,0.0940760325719176,0.6235990695707337,0.19197607478091483,2
0.0,0.1886736079509052,1.0,0.0,0.0,0.10943934844906647,0.3974235434679116,0.5520994255234775,0.41217638055896083,0.2758373814526797,2
0.0,0.26939257701643693,1.0,0.0,0.0,0.47243555108218427,0.232648877344346,0.7964827106608674,0.20304259025724236,0.018263263206200288,2
0.0,0.224128684523359,0.6342167503037777,0.0,0.0,0.18171578109739703,0.3501986765584315,0.7469743542410208,0.0727426517234087,0.24060310918404237,2
0.16,0.016832109639665097,0.9682808708885733,0.0,0.0,0.5623420401902136,0.32082402050642134,0.6044797413319795,0.15560125977346156,0.02503785321457065,2
0.0,0.3076100052690297,1.0,0.0,0.0,0.49267455455948883,0.41196713809232,0.1942468530188475,0.2918049974364278,0.06317325241687535,2
0.01,0.06605775517080056,0.8584319476121176,0.0,0.0,0.14901506417771596,0.35118040206804974,0.31736297960185744,0.3861214976535114,0.012717686857180374,2
0.0,0.09323022151287733,1.0,0.0,0.0,0.06931697979917448,0.4590163934426229,0.18885730080490576,0.4634638277018721,0.0,2
0.0,0.012241194392170321,0.8301172032207755,0.0,0.0,0.4677900435079565,0.3667717164754837,0.20424485359666225,0.28092807166329015,0.1499938565251084,2
0.0,0.05495461969075746,0.2672395763866609,0.0,0.0,1.0,0.32606434506222337,0.19776013730407924,0.0727426517234087,0.0,2
0.02,0.23800669144906444,0.8599655769629331,0.0,0.0,0.16822961983901186,0.31312721036264474,0.08681391264237731,0.2730263802780777,0.0,2
0.0,0.21442396318625329,0.40084595820544394,0.0,0.0,0.23974005310835733,0.21023390523998975,0.8888888888888888,0.44795834356771164,0.11171153475793663,2
0.0,0.27723077141597674,0.5748610975094687,0.0,0.08137209096498597,1.0,0.26659512257034185,0.14445664926249913,0.11355252020706982,0.30228421667322547,2
0.01,0.5393426976560342,0.40145916972230966,0.0,0.015178658516842511,0.955921510438716,0.2691191968449706,0.44482478991664637,0.31099435285117405,0.09734284507143207,2
0.0,0.12097462680111642,0.9334239202650527,0.0,0.0,0.10994616989539402,0.3952254971761157,0.16904942887911156,0.27679684570780877,0.2841719907177985,2
0.0,0.377201509711,0.7921133910804534,0.0,0.0,0.25973307214493757,0.15835502972010734,0.3337152763353701,0.2591909490303839,0.0,2
0.01,0.9307648740265171,1.0,0.0,0.07322964505999889,0.16559200313177358,0.34856976362071646,0.15090996943246063,0.1916464727475886,0.17641622044898894,2
0.05,0.4323267216286357,0.09592336000065504,0.0,0.0,0.2152123036283067,0.05876381840528552,0.36276331518365784,0.338131918020305,0.028479879345930832,2
0.0,0.1040077518468781,0.5146217946449244,0.0,0.0,0.0897498141917254,0.4590163934426229,0.501040828313456,0.1375217007570955,0.10498226956514817,2
0.0,0.07757145553835532,0.47449522979760933,0.0,0.010618051590078531,0.12776854890445735,0.12987227400343168,0.33742735735445756,0.31539283767545484,0.001468807396099718,2
0.01,0.9935316929301636,0.875175210183534,0.0,0.006246548622102589,0.17920642127739214,0.16771238517305415,0.20459898502943208,0.14106679485318413,0.03271752523197596,2
0.0,0.3379069384458573,0.5112099880410442,0.0,0.07088646387122423,0.052634903326315555,0.17789637500015218,0.47239661234684277,0.07960476713523226,0.23703375503943058,2
0.0,0.4044821635115296,1.0,0.0,0.0,0.15626770356027883,0.39773234785085443,0.653058713120815,0.30260422266788717,0.001583443235969581,2
0.01,0.05449168816296458,1.0,0.0,0.0,0.9338433304019413,0.2893513069011769,0.7026269164657691,0.12840699594505667,0.24891544367927765,2
0.0,0.14298725646720253,1.0,0.0,0.0,1.0,0.393373235156398,0.0,0.1271748637600942,0.047997839804303624,2
0.02,0.1264796288219512,0.5365027788881701,0.0,0.0,0.6309109321868206,0.2017258701027636,0.044090732294824964,0.18901946239597037,0.077149766590621,2
0.0,0.4375767591907791,0.714666523879177,0.0,0.0,0.08012972376214868,0.19063045165874143,0.5931292695483865,0.0727426517234087,0.05775861567032998,2
0.0,0.2638812732594468,0.4762446489212573,0.0,0.0,0.006122970418162441,0.25516102089842474,0.09905555414698725,0.1572579360544064,0.24439440257057787,2
0.0,0.2605966238130182,0.6133253895380063,0.0,0.0,0.21557650791276012,0.21502043960948886,0.5911973375441734,0.1284152339765061,0.0,2
0.0,0.27076997281277737,0.7400364083580684,0.0,0.10097654529222326,0.128355041000494,0.4590163934426229,0.21194509608401457,0.3043695532819465,0.4808645151280244,2
0.0,0.13524137415711804,0.7685458407011481,0.0,0.07187864961971097,0.15235369328379586,0.39931661721765443,0.08099868741707889,0.11180498088617791,0.08039030053628042,2
